2026-02-23T01:46:07.221Z,alchemy,58842079053,71065,4181612347901445,14297497509,178178326176,178178326176,206773321194,13678294410174525,14694346070651610,348,""
2026-02-23T01:46:08.372Z,dwellir,58842079053,71065,4181612347901445,14297497509,178178326176,178178326176,206773321194,13678294410174525,14694346070651610,1150,""
2026-02-23T01:56:06.842Z,quicknode,48580289829,71065,3452358296697885,22874718614,78000000000,78000000000,123749437228,7168661878303910,8794253756607820,273,""
2026-02-23T01:56:07.178Z,alchemy,48770574093,71065,3465880847919045,22874718614,78000000000,78000000000,123749437228,7168661878303910,8794253756607820,331,""
2026-02-23T01:56:08.711Z,dwellir,48770574093,71065,3465880847919045,22874718614,78000000000,78000000000,123749437228,7168661878303910,8794253756607820,1533,""
2026-02-23T02:06:06.821Z,quicknode,54219256284,71065,3853091447822460,28288322843,81000000000,81000000000,137576645686,7766574662837795,9776884325675590,261,""
2026-02-23T02:06:07.616Z,alchemy,54312058470,71065,3859686435170550,28288322843,81000000000,81000000000,137576645686,7766574662837795,9776884325675590,792,""
2026-02-23T02:06:09.079Z,dwellir,54478653843,71065,3871525535352795,28457841851,81000000000,81000000000,137915683702,7778621531141315,9800978062282630,1463,""
2026-02-23T02:16:06.886Z,quicknode,47340598611,71065,3364259640290715,21743764516,78000000000,78000000000,121487529032,7088290625329540,8633511250659080,267,""
2026-02-23T02:16:07.704Z,alchemy,47352242512,71065,3365087114115280,21743764516,78000000000,78000000000,121487529032,7088290625329540,8633511250659080,815,""
2026-02-23T02:16:08.840Z,dwellir,47399624452,71065,3368454311681380,21791146456,78000000000,78000000000,121582292912,7091657822895640,8640245645791280,1135,""
2026-02-23T02:26:06.894Z,quicknode,42186035442,71065,2997950608685730,14551127695,82820036322,82820036322,111922291712,6919681770868105,7953757660513280,260,""
2026-02-23T02:26:07.320Z,alchemy,42184847084,71065,2997866158024460,14551127695,82820036322,82820036322,111922291712,6919681770868105,7953757660513280,421,""
2026-02-23T02:26:08.498Z,dwellir,42184847084,71065,2997866158024460,14573017548,82901158167,82901158167,112047193263,6927002297186475,7962633789235095,1176,""
2026-02-23T02:36:06.897Z,quicknode,34305565670,71065,2437925024338550,7760892614,88395000000,88395000000,103916785228,6833318508613910,7384846342227820,268,""
2026-02-23T02:36:07.283Z,alchemy,34278792247,71065,2436022371033055,7760892614,88395000000,88395000000,103916785228,6833318508613910,7384846342227820,382,""
2026-02-23T02:36:08.398Z,dwellir,34278792247,71065,2436022371033055,7770466010,96709632316,96709632316,112250564336,7424878187537190,7977086354537840,1114,""
2026-02-23T02:46:06.970Z,quicknode,30874938358,71065,2194127494411270,4377248220,81000000000,81000000000,89754496440,6067334144754300,6378403289508600,315,""
2026-02-23T02:46:07.248Z,alchemy,30849782806,71065,2192339815108390,4377248220,81000000000,81000000000,89754496440,6067334144754300,6378403289508600,274,""
2026-02-23T02:46:08.349Z,dwellir,30849782806,71065,2192339815108390,4377248220,81000000000,81000000000,89754496440,6067334144754300,6378403289508600,1100,""
2026-02-23T02:56:06.946Z,quicknode,31465875358,71065,2236122432316270,3727934933,87000000000,87000000000,94455869866,6447580696013645,6712506392027290,282,""
2026-02-23T02:56:07.737Z,alchemy,31482887979,71065,2237331434227635,3727934933,87000000000,87000000000,94455869866,6447580696013645,6712506392027290,787,""
2026-02-23T02:56:09.172Z,dwellir,31472566404,71065,2236597931500260,3717613358,87000000000,87000000000,94435226716,6446847193286270,6711039386572540,1434,""
2026-02-23T03:06:06.987Z,quicknode,37164564573,71065,2641099781380245,7224550374,296732000000,296732000000,311181100748,21600672252328310,22114084924656620,314,""
2026-02-23T03:06:07.273Z,alchemy,37224550374,71065,2645362672328310,7224550374,296732000000,296732000000,311181100748,21600672252328310,22114084924656620,280,""
2026-02-23T03:06:08.458Z,dwellir,37224550374,71065,2645362672328310,7224550374,296732000000,296732000000,311181100748,21600672252328310,22114084924656620,1184,""
2026-02-23T03:16:06.947Z,quicknode,47966232467,71065,3408720310267355,18117324527,247904000000,247904000000,284138649054,18904805427511255,20192313095022510,276,""
2026-02-23T03:16:07.288Z,alchemy,48117324527,71065,3419457667511255,18117324527,247904000000,247904000000,284138649054,18904805427511255,20192313095022510,336,""
2026-02-23T03:16:08.552Z,dwellir,48117324527,71065,3419457667511255,18269700204,190232000000,190232000000,226771400408,14817173324997260,16115509569994520,1264,""
2026-02-23T03:26:06.963Z,quicknode,53550494758,71065,3805565909977270,23520401642,120916000000,120916000000,167956803284,10264372882688730,11935850225377460,278,""
2026-02-23T03:26:07.292Z,alchemy,53520401642,71065,3803427342688730,23520401642,120916000000,120916000000,167956803284,10264372882688730,11935850225377460,325,""
2026-02-23T03:26:08.464Z,dwellir,53520401642,71065,3803427342688730,23520401642,120000000000,120000000000,167040803284,10199277342688730,11870754685377460,1171,""
2026-02-23T03:36:06.966Z,quicknode,70246482676,71065,4992066291369940,40376835164,148000000000,148000000000,228753670328,13386999790929660,16256379581859320,291,""
2026-02-23T03:36:07.315Z,alchemy,70303369332,71065,4996108941578580,40376835164,148000000000,148000000000,228753670328,13386999790929660,16256379581859320,344,""
2026-02-23T03:36:08.398Z,dwellir,70303369332,71065,4996108941578580,40376835164,148000000000,148000000000,228753670328,13386999790929660,16256379581859320,1082,""
2026-02-23T03:46:06.979Z,quicknode,68731367761,71065,4884394649935465,38703110462,175500000000,175500000000,252906220924,15222344044982030,17972780589964060,297,""
2026-02-23T03:46:07.694Z,alchemy,68703110462,71065,4882386544982030,38703110462,175500000000,175500000000,252906220924,15222344044982030,17972780589964060,710,""
2026-02-23T03:46:08.778Z,dwellir,68661752521,71065,4879447442904865,38661752521,175500000000,175500000000,252823505042,15219404942904865,17966902385809730,1084,""
2026-02-23T03:56:07.055Z,quicknode,72802087337,71065,5173680336603905,43320225659,144372000000,144372000000,231012451318,13338348016456835,16416899852913670,374,""
2026-02-23T03:56:07.339Z,alchemy,73248222104,71065,5205384903820760,43320225659,144372000000,144372000000,231012451318,13338348016456835,16416899852913670,281,""
2026-02-23T03:56:08.487Z,dwellir,73248222104,71065,5205384903820760,43684575177,144372000000,144372000000,231741150354,13364240514953505,16468684849907010,1148,""
2026-02-23T04:06:06.969Z,quicknode,162703916807,71065,11562553847889455,109463399139,520000000000,520000000000,738926798278,44732816459813035,52511832919626070,281,""
2026-02-23T04:06:07.390Z,alchemy,198319912106,71065,14093604553812890,109463399139,520000000000,520000000000,738926798278,44732816459813035,52511832919626070,416,""
2026-02-23T04:06:08.760Z,dwellir,257567616161,71065,18304042642481465,110383716606,480000000000,480000000000,700767433212,41955618820605390,49800037641210780,1370,""
2026-02-23T04:16:06.964Z,quicknode,117894469754,71065,8378170493068010,88633911837,183164000000,183164000000,360431823674,19315318604696405,25614087549392810,282,""
2026-02-23T04:16:07.322Z,alchemy,118633911837,71065,8430718944696405,88633911837,183164000000,183164000000,360431823674,19315318604696405,25614087549392810,354,""
2026-02-23T04:16:08.787Z,dwellir,143693499692,71065,10211578555611980,89379533021,183164000000,183164000000,361923066042,19368306174137365,25720062688274730,1463,""
2026-02-23T04:26:07.034Z,quicknode,212527969369,71065,15103300143207985,93306120567,480000000000,480000000000,666612241134,40741999458093855,47372798916187710,276,""
2026-02-23T04:26:07.330Z,alchemy,213306120567,71065,15158599458093855,93306120567,480000000000,480000000000,666612241134,40741999458093855,47372798916187710,291,""
2026-02-23T04:26:08.436Z,dwellir,213306120567,71065,15158599458093855,93306120567,480000000000,480000000000,666612241134,40741999458093855,47372798916187710,1105,""
2026-02-23T04:36:07.049Z,quicknode,157099035183,71065,11164242935279895,129341827242,120000000000,120000000000,378683654484,17719476952952730,26911153905905460,268,""
2026-02-23T04:36:07.340Z,alchemy,158174318541,71065,11240657947116165,129341827242,120000000000,120000000000,378683654484,17719476952952730,26911153905905460,287,""
2026-02-23T04:36:08.478Z,dwellir,158174318541,71065,11240657947116165,129341827242,120000000000,120000000000,378683654484,17719476952952730,26911153905905460,1138,""
2026-02-23T04:46:07.088Z,quicknode,106287137920,71065,7553295456284800,78274627895,87000000000,87000000000,243549255790,11745241431358175,17307827862716350,299,""
2026-02-23T04:46:07.359Z,alchemy,106275378750,71065,7552459790868750,78274627895,87000000000,87000000000,243549255790,11745241431358175,17307827862716350,268,""
2026-02-23T04:46:08.813Z,dwellir,106006409057,71065,7533345459635705,78005658202,87000000000,87000000000,243011316404,11726127100125130,17269599200250260,1453,""
2026-02-23T04:56:07.072Z,quicknode,83210002235,71065,5913318808830275,53269902499,120000000000,120000000000,226539804998,12313425621091435,16099051242182870,260,""
2026-02-23T04:56:07.893Z,alchemy,83269902499,71065,5917575621091435,53269902499,120000000000,120000000000,226539804998,12313425621091435,16099051242182870,818,""
2026-02-23T04:56:08.956Z,dwellir,83698849827,71065,5948058762955755,53698849827,120000000000,120000000000,227397699654,12343908762955755,16160017525911510,1063,""
2026-02-23T05:06:07.065Z,quicknode,231819660262,71065,16474264156519030,96826359083,494000000000,494000000000,687652718166,41987075208233395,48868040416466790,265,""
